pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271216;2;3.7;10.4;513271224.1;-0.9843656981248019;-0.7557275661135447;513271224.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513271267;1.6;3.9000000000000004;10.3;513271278;-1.7400932642383466;-0.9826203688728076;513271278
pB6dDPpLvM5ZE_zzAAAN;Walking;513271318.1;2.8000000000000003;1.2000000000000002;8.3;513271331;-1.1152653920243767;0.6161012259539983;513271331
pB6dDPpLvM5ZE_zzAAAN;Walking;513271369.3000001;0.8;-0.1;7.4;513271383.70000005;-0.2722713633111154;0.47647488579445196;513271383.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513271420.70000005;1.4000000000000001;0.6000000000000001;7.6000000000000005;513271436.5;-0.36826447217080355;0.3036872898470134;513271436.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513271472.1;1.7000000000000002;2.6;12.100000000000001;513271489;0.11344640137963143;-0.7260569688296411;513271489
pB6dDPpLvM5ZE_zzAAAN;Walking;513271523.70000005;0.7000000000000001;1.6;6.7;513271541.70000005;0.2932153143350474;-3.2916909692613054;513271541.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513271575.5;2.2;2.6;8.8;513271594.6;-0.5270894341022876;-0.029670597283903602;513271594.6
pB6dDPpLvM5ZE_zzAAAN;Walking;513271627.20000005;1.6;3.4000000000000004;10.100000000000001;513271647.3000001;-0.6492624817418906;1.2479104151759457;513271647.3000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513271679;1.5;2.9000000000000004;12.200000000000001;513271699.9;0.4852015320544236;-1.02799892942466;513271699.9
pB6dDPpLvM5ZE_zzAAAN;Walking;513271730.8000001;4.6000000000000005;2;9.8;513271752.5;-0.12566370614359174;-0.43458698374658805;513271752.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513271782.6;2.7;1.8;8.8;513271805;-0.16929693744344998;-1.254891732183923;513271805
pB6dDPpLvM5ZE_zzAAAN;Walking;513271834.5;2.5;1.2000000000000002;11.600000000000001;513271857.70000005;-0.6684611035138283;-0.4380776422505767;513271857.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513271886.5;3;0;8.6;513271910.4;0.19024088846738194;-0.5061454830783556;513271910.4
pB6dDPpLvM5ZE_zzAAAN;Walking;513271938.6;3;-0.1;9.1;513271963.20000005;-0.19373154697137057;-0.07330382858376185;513271963.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513271990.70000005;3.2;0.6000000000000001;8.9;513272015.8000001;0.19896753472735357;0.10297442586766545;513272015.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513272042.8000001;4.2;0.4;10.8;513272068.5;0.019198621771937624;-0.30194196059501904;513272068.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513272094.8000001;3.7;0.6000000000000001;7.2;513272121.20000005;0.8761552845011534;-0.32812189937493397;513272121.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513272147.1;3.2;2;8.8;513272174;0.13962634015954636;0.5986479334340551;513272174
pB6dDPpLvM5ZE_zzAAAN;Walking;513272199.20000005;4.5;1.1;9.3;513272226.8000001;0.5585053606381855;-0.9948376736367679;513272226.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513272251.5;4;0.5;7.4;513272279.5;-0.39269908169872414;0.07853981633974483;513272279.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513272303.8000001;5.300000000000001;-0.2;9.3;513272332.20000005;-0.630063859969953;-0.5166174585903216;513272332.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513272356.1;5.9;0.1;9.4;513272385;-0.9512044423369096;-0.6597344572538566;513272385
pB6dDPpLvM5ZE_zzAAAN;Walking;513272408.20000005;5.1000000000000005;-0.4;11.100000000000001;513272437.70000005;-1.0576695267085636;-0.4118977034706618;513272437.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513272460.5;5.5;-0.4;9.5;513272490.5;-0.21293016874330822;-0.15707963267948966;513272490.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513272513.3000001;5.800000000000001;-0.5;6.7;513272543.20000005;-0.10122909661567112;-0.4782202150464463;513272543.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513272566;4.6000000000000005;-0.2;8.700000000000001;513272596;-0.4241150082346221;0.5585053606381855;513272596
pB6dDPpLvM5ZE_zzAAAN;Walking;513272618.9;4.7;0.5;6.800000000000001;513272648.8000001;0.013962634015954637;-0.003490658503988659;513272648.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513272671.5;4.5;0.6000000000000001;8.9;513272701.6;-0.3560471674068432;0.1832595714594046;513272701.6
pB6dDPpLvM5ZE_zzAAAN;Walking;513272777;4.1000000000000005;1.6;7.800000000000001;513272806.9;0.3368485456349056;-0.0645771823237902;513272806.9
pB6dDPpLvM5ZE_zzAAAN;Walking;513272777;4.1000000000000005;1.6;7.800000000000001;513272806.9;0.3368485456349056;-0.0645771823237902;513272806.9
pB6dDPpLvM5ZE_zzAAAN;Walking;513272829.70000005;5;0.7000000000000001;8.9;513272859.70000005;0.17278759594743862;0.06981317007977318;513272859.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513272882.4;5.7;-0.1;9.3;513272912.4;-0.2879793265790644;-0.38048177693476387;513272912.4
pB6dDPpLvM5ZE_zzAAAN;Walking;513272935.1;5.7;-0.5;11.700000000000001;513272965.1;-0.4310963252425994;-0.10821041362364843;513272965.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513272987.8000001;5.6000000000000005;-0.8;10.700000000000001;513273017.8000001;0.08203047484373349;-0.11868238913561441;513273017.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273040.4;5.6000000000000005;-1.2000000000000002;9.5;513273070.4;0.2583087292951608;-0.16406094968746698;513273070.4
pB6dDPpLvM5ZE_zzAAAN;Walking;513273093.1;5.6000000000000005;-1.3;10.9;513273123.1;0.3909537524467298;-0.1884955592153876;513273123.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273145.8000001;4.800000000000001;-0.30000000000000004;8.4;513273175.9;0.7993607974134029;0.5393067388662478;513273175.9
pB6dDPpLvM5ZE_zzAAAN;Walking;513273198.6;4.5;-0.30000000000000004;8.5;513273228.6;1.1833332328521555;0.2932153143350474;513273228.6
pB6dDPpLvM5ZE_zzAAAN;Walking;513273251.3000001;4;0.8;5.6000000000000005;513273281.3000001;1.1693705988362009;0.16929693744344998;513273281.3000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273304.1;4.7;0.9;7.4;513273334;0.8220500776893293;0.31590459461097364;513273334
pB6dDPpLvM5ZE_zzAAAN;Walking;513273356.8000001;4.6000000000000005;0.9;7.6000000000000005;513273386.8000001;0.6841690667817772;0.38397243543875254;513273386.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273409.6;5.2;0.9;8.5;513273439.5;0.2583087292951608;-0.27052603405912107;513273439.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513273462.1;5.6000000000000005;0.8;8.700000000000001;513273492.1;-0.3822271061867582;0.13788101090755203;513273492.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273514.8000001;4.800000000000001;0.9;9.4;513273544.8000001;-0.8220500776893293;-0.37873644768276954;513273544.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273567.5;4.5;0.7000000000000001;8.8;513273597.5;-0.23736477827122882;0.11344640137963143;513273597.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513273620.20000005;4.9;0.7000000000000001;5.9;513273650.1;-0.12042771838760874;-0.10122909661567112;513273650.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273672.8000001;4.6000000000000005;0.5;6.800000000000001;513273702.8000001;-0.5410520681182421;-0.1518436449235067;513273702.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273778.1;4.1000000000000005;0.8;7.7;513273808.1;-0.3822271061867582;-0.7679448708775051;513273808.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273778.1;4.1000000000000005;0.8;7.7;513273808.1;-0.3822271061867582;-0.7679448708775051;513273808.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273830.70000005;5.7;2;6.2;513273860.8000001;-0.45553093477052004;-0.6632251157578453;513273860.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513273883.5;5.2;1.7000000000000002;8.8;513273913.4;-0.6056292504420324;-0.15009831567151236;513273913.4
pB6dDPpLvM5ZE_zzAAAN;Walking;513273936.20000005;6.300000000000001;1.1;9.3;513273966.1;0.04537856055185257;-0.8883725892651138;513273966.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513273988.9;6.800000000000001;0.1;10.9;513274018.8000001;0.04014257279586958;-0.3612831551628262;513274018.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513274041.5;6.2;-0.9;10.8;513274071.5;0.44505895925855404;-0.3193952531149623;513274071.5
pB6dDPpLvM5ZE_zzAAAN;Walking;513274094.20000005;6.300000000000001;-1.2000000000000002;9.4;513274124.20000005;0.6789330790257943;-0.21467549799530253;513274124.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513274146.9;5.7;-1.6;8.5;513274176.8000001;0.5829399701661061;-0.5270894341022876;513274176.8000001
pB6dDPpLvM5ZE_zzAAAN;Walking;513274199.6;5.7;-1.7000000000000002;7.6000000000000005;513274229.6;0.3665191429188092;-0.7504915783575618;513274229.6
pB6dDPpLvM5ZE_zzAAAN;Walking;513274252.3000001;5.2;-1.2000000000000002;6.9;513274282.20000005;0.1884955592153876;-0.19896753472735357;513274282.20000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513274305;4.7;-1.1;6.300000000000001;513274334.9;0.3665191429188092;-0.23561944901923448;513274334.9
6J6SSiU66RVEY4q-AAAP;Walking;513270622.6999999;4.7;-1.1;6.300000000000001;513270652.79999995;0.3665191429188092;-0.23561944901923448;513270652.79999995
pB6dDPpLvM5ZE_zzAAAN;Walking;513274357.6;4.9;-1.2000000000000002;5.4;513274387.70000005;0.33859387488689996;-0.11344640137963143;513274387.70000005
pB6dDPpLvM5ZE_zzAAAN;Walking;513274410.3000001;5.300000000000001;-1.3;5.2;513274440.4;0.0942477796076938;-0.3560471674068432;513274440.4
pB6dDPpLvM5ZE_zzAAAN;Walking;513274463.1;6.2;-2.9000000000000004;5.9;513274493.1;-0.44505895925855404;-0.4136430327226561;513274493.1
pB6dDPpLvM5ZE_zzAAAN;Walking;513274515.8000001;5.9;-4.5;5.2;513274545.9;-1.546361717266976;-0.6283185307179586;513274545.9
pB6dDPpLvM5ZE_zzAAAN;Walking;513274568.70000005;5.300000000000001;-7;6;513274598.6;-2.6982790235832335;-1.7715091907742446;513274598.6
